id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
32,ails2_etaMax1.000_stoppingTime432000.00,525802.0,ails2_etaMax1.000_stoppingTime432000.00,525800.0,2.0,417654.62025380135
33,ails2_etaMax1.000_stoppingTime432000.00,525800.0,HGS-TV,525798.0,2.0,421255.39813041687
34,HGS-TV,525798.0,ails2_etaMax1.000_stoppingTime864000.00,525792.0,6.0,540073.9635858536
35,ails2_etaMax1.000_stoppingTime864000.00,525792.0,HGS-TV,525761.0,31.0,543674.6788716316
36,HGS-TV,525761.0,HGS-TV,525750.0,11.0,547275.2093453407
37,HGS-TV,525750.0,HGS-TV,525746.0,4.0,550875.7196974754
38,HGS-TV,525746.0,HGS-TV,525739.0,7.0,554476.4247453213
39,HGS-TV,525739.0,HGS-TV,525738.0,1.0,558077.1127164364
40,HGS-TV,525738.0,HGS-TV,525737.0,1.0,561677.7822737694
41,HGS-TV,525737.0,HGS-TV,525734.0,3.0,565278.5193564892
42,HGS-TV,525734.0,HGS-TV,525731.0,3.0,572479.8906888962
43,HGS-TV,525731.0,HGS-TV,525726.0,5.0,576080.5609538555
44,HGS-TV,525726.0,HGS-TV,525725.0,1.0,579681.301722765
45,HGS-TV,525725.0,HGS-TV,525724.0,1.0,583281.9750070572
46,HGS-TV,525724.0,HGS-TV,525722.0,2.0,586882.6069581509
47,HGS-TV,525722.0,HGS-TV,525719.0,3.0,590483.3479480743
48,HGS-TV,525719.0,ails2_etaMax1.000_stoppingTime864000.00,525715.0,4.0,622888.7462294102
49,ails2_etaMax1.000_stoppingTime864000.00,525715.0,HGS-TV,525703.0,12.0,626489.4348890781
50,HGS-TV,525703.0,HGS-TV,525701.0,2.0,630090.0143172741
51,HGS-TV,525701.0,HGS-TV,525697.0,4.0,633690.6025640965
52,HGS-TV,525697.0,HGS-TV,525696.0,1.0,637291.2069542408
53,HGS-TV,525696.0,HGS-TV,525693.0,3.0,640891.8710315228
54,HGS-TV,525693.0,HGS-TV,525691.0,2.0,648093.2787499428
55,HGS-TV,525691.0,ails2_etaMax0.005_stoppingTime86400.00,525689.0,2.0,655294.4964125156
56,ails2_etaMax0.005_stoppingTime86400.00,525689.0,ails2_etaMax1.000_stoppingTime864000.00,525685.0,4.0,662496.0075440407
57,ails2_etaMax1.000_stoppingTime864000.00,525685.0,HGS-TV,525681.0,4.0,666096.7783234119
58,HGS-TV,525681.0,HGS-TV,525679.0,2.0,669697.3845016956
59,HGS-TV,525679.0,HGS-TV,525677.0,2.0,673298.1824278831
60,HGS-TV,525677.0,HGS-TV,525676.0,1.0,676898.8624317646
61,HGS-TV,525676.0,HGS-TV,525675.0,1.0,680499.5548481941
62,HGS-TV,525675.0,HGS-TV,525673.0,2.0,687701.083523035
63,HGS-TV,525673.0,ails2_etaMax1.000_stoppingTime864000.00,525672.0,1.0,748911.3054616451
64,ails2_etaMax1.000_stoppingTime864000.00,525672.0,HGS-TV,525670.0,2.0,752511.958773613
65,HGS-TV,525670.0,HGS-TV,525669.0,1.0,756112.5430285931
66,HGS-TV,525669.0,HGS-TV,525668.0,1.0,759713.2723956108
