id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
74,ails2_etaMax0.005_stoppingTime86400.00,217089.0,ails2_etaMax0.005_stoppingTime86400.00,217087.0,2.0,658944.3047604561
75,ails2_etaMax0.005_stoppingTime86400.00,217087.0,ails2_etaMax1.000_stoppingTime864000.00,217081.0,6.0,662545.1538386345
76,ails2_etaMax1.000_stoppingTime864000.00,217081.0,ails2_etaMax1.000_stoppingTime864000.00,217074.0,7.0,673347.5378096104
77,ails2_etaMax1.000_stoppingTime864000.00,217074.0,filo2,217073.0,1.0,676948.4544177055
78,filo2,217073.0,ails2_etaMax1.000_stoppingTime864000.00,217072.0,1.0,680549.164564848
79,ails2_etaMax1.000_stoppingTime864000.00,217072.0,ails2_etaMax0.005_stoppingTime86400.00,217071.0,1.0,691351.72996068
80,ails2_etaMax0.005_stoppingTime86400.00,217071.0,ails2_etaMax1.000_stoppingTime864000.00,217067.0,4.0,694952.8154315948
81,ails2_etaMax1.000_stoppingTime864000.00,217067.0,ails2_etaMax1.000_stoppingTime864000.00,217065.0,2.0,698553.6947178841
82,ails2_etaMax1.000_stoppingTime864000.00,217065.0,ails2_etaMax1.000_stoppingTime864000.00,217058.0,7.0,702154.6029887199
83,ails2_etaMax1.000_stoppingTime864000.00,217058.0,ails2_etaMax1.000_stoppingTime864000.00,217052.0,6.0,709356.2889230251
84,ails2_etaMax1.000_stoppingTime864000.00,217052.0,filo2,217051.0,1.0,712957.1422040462
85,filo2,217051.0,ails2_etaMax1.000_stoppingTime864000.00,217046.0,5.0,727360.3760416508
86,ails2_etaMax1.000_stoppingTime864000.00,217046.0,ails2_etaMax1.000_stoppingTime864000.00,217042.0,4.0,738162.8488960266
87,ails2_etaMax1.000_stoppingTime864000.00,217042.0,ails2_etaMax1.000_stoppingTime864000.00,217038.0,4.0,741763.8292193413
88,ails2_etaMax1.000_stoppingTime864000.00,217038.0,ails2_etaMax0.020_stoppingTime86400.00,217037.0,1.0,770570.6650562286
89,ails2_etaMax0.020_stoppingTime86400.00,217037.0,warm_start,217035.0,2.0,1029827.2122480869
90,warm_start,217035.0,warm_start,217032.0,3.0,1116245.7260775566
