id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
32,HGS-TV,463389.0,HGS-TV,463384.0,5.0,320426.92500185966
33,HGS-TV,463384.0,HGS-TV,463382.0,2.0,324027.4730029106
34,HGS-TV,463382.0,HGS-TV,463375.0,7.0,327627.88997244835
35,HGS-TV,463375.0,HGS-TV,463374.0,1.0,331228.3489408493
36,HGS-TV,463374.0,ails2_etaMax1.000_stoppingTime432000.00,463373.0,1.0,342028.9559853077
37,ails2_etaMax1.000_stoppingTime432000.00,463373.0,HGS-TV,463356.0,17.0,345629.4686629772
38,HGS-TV,463356.0,HGS-TV,463354.0,2.0,349229.9738576412
39,HGS-TV,463354.0,HGS-TV,463351.0,3.0,352830.48472213745
40,HGS-TV,463351.0,ails2_etaMax1.000_stoppingTime864000.00,463347.0,4.0,608456.4385905266
41,ails2_etaMax1.000_stoppingTime864000.00,463347.0,HGS-TV,463306.0,41.0,612057.004429102
42,HGS-TV,463306.0,ails2_etaMax0.005_stoppingTime86400.00,463273.0,33.0,615657.4884870052
43,ails2_etaMax0.005_stoppingTime86400.00,463273.0,HGS-TV,463248.0,25.0,619258.0537245274
44,HGS-TV,463248.0,HGS-TV,463242.0,6.0,622858.5335674286
45,HGS-TV,463242.0,HGS-TV,463239.0,3.0,626459.0161142349
46,HGS-TV,463239.0,HGS-TV,463237.0,2.0,630059.5126059055
47,HGS-TV,463237.0,HGS-TV,463234.0,3.0,637260.6232030392
48,HGS-TV,463234.0,HGS-TV,463233.0,1.0,640861.1675224304
49,HGS-TV,463233.0,ails2_etaMax1.000_stoppingTime864000.00,463222.0,11.0,730873.8008215427
50,ails2_etaMax1.000_stoppingTime864000.00,463222.0,HGS-TV,463197.0,25.0,734474.3601846695
51,HGS-TV,463197.0,HGS-TV,463191.0,6.0,738074.9007568359
52,HGS-TV,463191.0,HGS-TV,463187.0,4.0,741675.428286314
53,HGS-TV,463187.0,HGS-TV,463186.0,1.0,745275.9450223446
54,HGS-TV,463186.0,HGS-TV,463185.0,1.0,752476.8832323551
55,HGS-TV,463185.0,HGS-TV,463181.0,4.0,759677.9647107124
56,HGS-TV,463181.0,ails2_etaMax1.000_stoppingTime864000.00,463179.0,2.0,799283.2483663559
57,ails2_etaMax1.000_stoppingTime864000.00,463179.0,HGS-TV,463166.0,13.0,802883.8280673027
58,HGS-TV,463166.0,HGS-TV,463159.0,7.0,806484.3720149994
59,HGS-TV,463159.0,ails2_etaMax0.010_stoppingTime432000.00,463157.0,2.0,1065720.6134147644
60,ails2_etaMax0.010_stoppingTime432000.00,463157.0,HGS-TV,463150.0,7.0,1069321.2292983532
61,HGS-TV,463150.0,HGS-TV,463141.0,9.0,1072921.750787735
62,HGS-TV,463141.0,HGS-TV,463140.0,1.0,1076522.2883472443
63,HGS-TV,463140.0,HGS-TV,463139.0,1.0,1080122.8857660294
