id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
27,HGS-TV,548857.0,HGS-TV,548856.0,1.0,147640.04191589355
28,HGS-TV,548856.0,HGS-TV,548855.0,1.0,151240.71405100822
29,HGS-TV,548855.0,HGS-TV,548852.0,3.0,154841.44827914238
30,HGS-TV,548852.0,HGS-TV,548851.0,1.0,169242.50963830948
31,HGS-TV,548851.0,HGS-TV,548850.0,1.0,172843.1259856224
32,HGS-TV,548850.0,HGS-TV,548847.0,3.0,183643.85351157188
33,HGS-TV,548847.0,HGS-TV,548846.0,1.0,187244.40582752228
34,HGS-TV,548846.0,ails2_etaMax0.020_stoppingTime86400.00,548838.0,8.0,223245.86676335335
35,ails2_etaMax0.020_stoppingTime86400.00,548838.0,ails2_etaMax0.005_stoppingTime86400.00,548813.0,25.0,226846.92185997963
36,ails2_etaMax0.005_stoppingTime86400.00,548813.0,HGS-TV,548800.0,13.0,234047.77148389816
37,HGS-TV,548800.0,HGS-TV,548798.0,2.0,237648.50670838356
38,HGS-TV,548798.0,HGS-TV,548782.0,16.0,241249.28030371666
39,HGS-TV,548782.0,HGS-TV,548779.0,3.0,244849.90994262695
40,HGS-TV,548779.0,HGS-TV,548775.0,4.0,248450.47762727737
41,HGS-TV,548775.0,HGS-TV,548767.0,8.0,255651.15800213814
42,HGS-TV,548767.0,HGS-TV,548766.0,1.0,259251.80167627335
43,HGS-TV,548766.0,HGS-TV,548758.0,8.0,266452.50030994415
44,HGS-TV,548758.0,HGS-TV,548755.0,3.0,270053.1497731209
45,HGS-TV,548755.0,HGS-TV,548753.0,2.0,284454.0900928974
46,HGS-TV,548753.0,HGS-TV,548752.0,1.0,288054.72192025185
47,HGS-TV,548752.0,ails2_etaMax1.000_stoppingTime432000.00,548714.0,38.0,327656.39356303215
48,ails2_etaMax1.000_stoppingTime432000.00,548714.0,ails2_etaMax0.005_stoppingTime86400.00,548659.0,55.0,331257.06559085846
49,ails2_etaMax0.005_stoppingTime86400.00,548659.0,filo2,548657.0,2.0,334857.81800866127
50,filo2,548657.0,HGS-TV,548639.0,18.0,338458.4896206856
51,HGS-TV,548639.0,HGS-TV,548638.0,1.0,342059.15390253067
52,HGS-TV,548638.0,HGS-TV,548625.0,13.0,345659.78615140915
53,HGS-TV,548625.0,HGS-TV,548622.0,3.0,349260.4673373699
54,HGS-TV,548622.0,HGS-TV,548619.0,3.0,352861.1214790344
55,HGS-TV,548619.0,HGS-TV,548605.0,14.0,356461.67856788635
56,HGS-TV,548605.0,HGS-TV,548604.0,1.0,360062.32561707497
57,HGS-TV,548604.0,HGS-TV,548601.0,3.0,363662.9260356426
58,HGS-TV,548601.0,HGS-TV,548599.0,2.0,367263.60838627815
59,HGS-TV,548599.0,HGS-TV,548598.0,1.0,381664.54885172844
60,HGS-TV,548598.0,ails2_etaMax1.000_stoppingTime432000.00,548592.0,6.0,396065.44186735153
61,ails2_etaMax1.000_stoppingTime432000.00,548592.0,HGS-TV,548584.0,8.0,399666.21039772034
62,HGS-TV,548584.0,HGS-TV,548578.0,6.0,410466.99767661095
63,HGS-TV,548578.0,HGS-TV,548577.0,1.0,414067.5936021805
64,HGS-TV,548577.0,HGS-TV,548576.0,1.0,417668.26575636864
65,HGS-TV,548576.0,HGS-TV,548575.0,1.0,424868.97778224945
66,HGS-TV,548575.0,HGS-TV,548573.0,2.0,432069.6139578819
67,HGS-TV,548573.0,ails2_etaMax0.010_stoppingTime432000.00,548556.0,17.0,644506.7699813843
68,ails2_etaMax0.010_stoppingTime432000.00,548556.0,ails2_etaMax0.010_stoppingTime432000.00,548547.0,9.0,648107.4833433628
69,ails2_etaMax0.010_stoppingTime432000.00,548547.0,HGS-TV,548541.0,6.0,651708.2423636913
70,HGS-TV,548541.0,HGS-TV,548536.0,5.0,658909.4300682545
71,HGS-TV,548536.0,filo2,548535.0,1.0,662510.0384640694
72,filo2,548535.0,ails2_etaMax1.000_stoppingTime864000.00,548531.0,4.0,763330.6345412731
73,ails2_etaMax1.000_stoppingTime864000.00,548531.0,HGS-TV,548528.0,3.0,770532.0467805862
74,HGS-TV,548528.0,HGS-TV,548527.0,1.0,777733.3296682835
75,HGS-TV,548527.0,HGS-TV,548524.0,3.0,781334.0191562176
76,HGS-TV,548524.0,HGS-TV,548522.0,2.0,784934.6515169144
77,HGS-TV,548522.0,HGS-TV,548521.0,1.0,792135.962690115
78,HGS-TV,548521.0,HGS-TV,548520.0,1.0,799337.1236639023
