id,seed_algo,seed_score,winner_algo,winner_score,improvement,recording_time
53,ails2_etaMax0.010_stoppingTime432000.00,644720.0,ails2_etaMax1.000_stoppingTime864000.00,644716.0,4.0,705733.6340076923
54,ails2_etaMax1.000_stoppingTime864000.00,644716.0,ails2_etaMax1.000_stoppingTime864000.00,644709.0,7.0,712935.2279472351
55,ails2_etaMax1.000_stoppingTime864000.00,644709.0,HGS-TV,644701.0,8.0,720136.890442133
56,HGS-TV,644701.0,HGS-TV,644698.0,3.0,727338.2488698959
57,HGS-TV,644698.0,HGS-TV,644697.0,1.0,738140.2652308941
58,HGS-TV,644697.0,ails2_etaMax0.010_stoppingTime432000.00,644693.0,4.0,824556.1467413902
59,ails2_etaMax0.010_stoppingTime432000.00,644693.0,HGS-TV,644688.0,5.0,831757.7388658524
60,HGS-TV,644688.0,HGS-TV,644687.0,1.0,835358.4427952766
61,HGS-TV,644687.0,HGS-TV,644686.0,1.0,838959.281873703
62,HGS-TV,644686.0,HGS-TV,644685.0,1.0,842560.0167534351
63,HGS-TV,644685.0,HGS-TV,644684.0,1.0,846160.6673693657
64,HGS-TV,644684.0,HGS-TV,644682.0,2.0,856962.6049335003
65,HGS-TV,644682.0,HGS-TV,644680.0,2.0,864164.1152112484
66,HGS-TV,644680.0,HGS-TV,644679.0,1.0,871365.4810323715
